name,landmark,lat,long,user_created,user_saved
GILBERTO AGUILA & W ALINA,Hotel,25.76703266,-80.2276251,,
MARTIN APARTMENTS,Hotel,25.80496353,-80.23181748,,
MARK AGUIRRE & WAYNE GLEASON,Hotel,26.69382147,-80.05310544,,
RUSSELL ESTATE HOLDING COMPANY,Hotel,24.93288966,-80.61783184,,
AGUSTIN INN,Hotel,29.89565169,-81.31280136,,
VELASCO APARTMENTS,Hotel,25.76916286,-80.22033031,,
821 APARTMENTS LLC,Hotel,25.77106027,-80.20808108,,
"821 NORTH VICTORIA PARK ROAD,LLC",Hotel,26.13472367,-80.12316601,,
823 SUNRISE APTS LLC,Hotel,27.43847415,-80.32740927,,
82ND APARTMENTS LP,Hotel,25.85035092,-80.18681962,,
82ND APARTMENTS LP,Hotel,25.85065599,-80.1871455,,
82ND TERRACE APARTMENTS LLC,Hotel,25.85048643,-80.19573899,,
83 HARDING HOLDINGS LLC,Hotel,25.86829225,-80.1228745,,
83 HARDING HOLDINGS LLC,Hotel,25.86826201,-80.12258319,,
8321 CRESPI LLC,Hotel,25.86866269,-80.12491304,,
833 W 39TH STREET,Hotel,25.81233297,-80.13428851,,
835 VICTORIA PARK AMS LLC,Hotel,26.13494433,-80.12890751,,
CANDLEWOOD SUITES,Hotel,26.09116963,-80.15577027,,
8401 BYRON AVENUE LLC,Hotel,25.86903933,-80.12360577,,
8415 CRESPI BLVD LLC,Hotel,25.8692538,-80.12495041,,
FIVE,Hotel,25.77913053,-80.13588484,,
8430 CORAL SPRINGS INVESTORS LLC,Hotel,26.27921493,-80.23853289,,
86 COBIA LLC,Hotel,30.38412879,-86.41945899,,
860 SW 3 ST LLC,Hotel,25.77049792,-80.20882796,,
DAVIS GARDENS,Hotel,30.52126197,-87.21383022,,
865 80TH STREET LLC,Hotel,25.86617875,-80.12729464,,
874 FAIRVIEW HOLDINGS LLC,Hotel,26.21933491,-80.13379416,,
321 HAYES STREET,Hotel,26.02143259,-80.11585293,,
321 OCEAN DRIVE,Hotel,26.02143259,-80.11585293,,
AMERICANA APTS,Hotel,27.75186042,-82.75683753,,
PARKCREST APARTMENTS,Hotel,26.173499,-80.14435482,,
PARKCREST APARTMENTS,Hotel,26.1734705,-80.14535436,,
VERSAILLES RIVERFRONT APTS,Hotel,27.99448713,-82.46680274,,
ARLINGTON ANTIGUA APTS,Hotel,27.31760525,-82.5283085,,
8TH AND 7ST PROPERTIES LLC,Hotel,25.71507933,-80.28614823,,
LICENSE TO CHILL,Hotel,30.37827058,-86.37661073,,
900 APARTMENTS LLC,Hotel,25.78123858,-80.27000144,,
900 DALE LLC,Hotel,25.77143173,-80.20949758,,
LOTUS POINT PROPERTIES,Hotel,26.12620137,-80.1342399,,
434 JAMES ST APTS,Hotel,28.0088339,-82.78698261,,
ANCHOR HOTEL,Hotel,25.83014347,-80.28343696,,
OCEANVIEW,Hotel,25.95533109,-80.12417217,,
905 SE 2ND LLC,Hotel,26.12023185,-80.13383442,,
910 FLORIDA DECO APPARTMENTS INC,Hotel,28.24936372,-81.28162937,,
901 - 7TH STREET. APTS,Hotel,25.77714967,-80.13758776,,
WICKER GUESTHOUSE,Hotel,24.55174328,-81.79944965,,
LAKE SANTA BARBARA,Hotel,26.21871257,-80.10391638,,
LAKE SANTA BARBARA 2,Hotel,26.218195,-80.10408655,,
9150 APARTMENTS LLC,Hotel,25.85865669,-80.21016489,,
920 MERIDAN HOME,Hotel,25.77977808,-80.13654154,,
SEA VILLAS,Hotel,30.29734639,-81.39265157,,
920 SEVILLA,Hotel,25.7450011,-80.27334801,,
922 COURTINGTON LANE LLC,Hotel,26.5652212,-81.90014872,,
HIGHLANDER MOTEL,Hotel,26.66459164,-81.83428011,,
925 CYPRESS DRIVE,Hotel,26.12376427,-81.77125284,,
925 MARSEILLE DR,Hotel,25.85699417,-80.12973584,,
925 OCEAN RESORT,Hotel,26.30641588,-80.07791399,,
925 SK LLC,Hotel,26.60393731,-80.05648294,,
GULFSTREAM APARTMENTS,Hotel,26.60547114,-80.10231099,,
38TH STREET APARTMENTS,Hotel,30.36748726,-81.65307896,,
38TH STREET APARTMENTS,Hotel,30.36754717,-81.65280178,,
935 JEFFERSON INVESTMENT INC,Hotel,25.78006572,-80.13703501,,
RESIDENCE INN CLEARWATER DOWNTOWN,Hotel,27.96191821,-82.79319809,,
940 JEFFERSON AVE,Hotel,25.78004747,-80.13767913,,
BREAKWATER HOTEL,Hotel,25.78022982,-80.1309755,,
946 PROPERTY HOLDINGS LLC,Hotel,25.76948138,-80.21012387,,
95 NW APARTMENTS LLC,Hotel,25.77293592,-80.27139087,,
LOFT HOTEL,Hotel,25.7803512,-80.13205956,,
967 SW 5 ST LLC,Hotel,25.76906148,-80.2105557,,
967056 ONTARIO INC,Hotel,28.05144471,-82.71602789,,
WIMBERLY AT DEERWOOD,Hotel,30.27113959,-81.5528116,,
975 DALE LLC,Hotel,25.77872689,-80.21114867,,
97501 MARINERS CLUB LLC,Hotel,25.07279687,-80.46222806,,
978 POMPANO R E D HOLDINGS LLC,Hotel,26.21752242,-80.13218641,,
979 INVESTMENTS,Hotel,25.77754644,-80.21106457,,
AVESTA BAYMEADOWS,Hotel,30.22210261,-81.55577668,,
99-31 HOLDINGS LLC,Hotel,26.05500426,-80.14865443,,
SCHWARZBERG RENTAL,Hotel,26.15797798,-80.13362133,,
RIVERBEND APARTMENTS,Hotel,26.11944755,-80.14676084,,
999 NE 23 DRIVE LLC,Hotel,26.11734326,-80.15154207,,
9TH AVENUE APARTMENTS,Hotel,30.49934687,-87.18743635,,
O'TOOLE RENTAL,Hotel,29.85049658,-81.26985062,,
A & A HOUSING,Hotel,26.60234212,-80.05653834,,
A & A HOUSING,Hotel,26.62535109,-80.05829934,,
LAVIDA DEL SOL,Hotel,28.59009124,-80.84689648,,
A & A RESIDENCES LLC,Hotel,25.78033255,-80.26916014,,
1530N J STREET APTS,Hotel,26.6345686,-80.05569078,,
A & G INVESTMENTS PROPERTY INC.,Hotel,25.47965211,-80.47984304,,
LYNN OAKS APTS,Hotel,28.54878645,-81.36898379,,
BREEZEWAY TOWNHOMES,Hotel,27.5843499,-81.51260281,,
SHADY OAKS APTS,Hotel,27.58924712,-81.51486461,,
BOWEN PLACE,Hotel,28.51972185,-81.30660094,,
OAKMONT APARTMENTS,Hotel,28.66197667,-81.20868072,,
A & R INVESTMENTS OF MIAMI INC,Hotel,25.7816415,-80.27000546,,
BUDGET INN OF LAWTEY,Hotel,30.05472524,-82.06892221,,
GARAGE APARTMENT,Hotel,30.66595239,-81.43138596,,
PALM BEACH ART APARTMENTS,Hotel,26.68896736,-80.06217511,,
A BEACH RETREAT,Hotel,27.12536543,-82.47109634,,
A BEACH RETREAT,Hotel,27.12511758,-82.47044859,,
CORAL PARK APTS,Hotel,25.7608969,-80.35544903,,
CRICKET CLUB II,Hotel,29.64799048,-82.4194012,,
A CUT ABOVE MANAGEMENT SERVICES,Hotel,28.24049654,-81.61097172,,
A CUT ABOVE MANAGEMENT SERVICES LLC,Hotel,28.24049654,-81.61097172,,
HILL RENTAL,Hotel,28.34638222,-81.35489167,,
A E V PROPERTIES LLC,Hotel,26.01825449,-80.14448248,,
750 APARTMENTS,Hotel,25.76672104,-80.20693494,,
WINDOVER PALMS APARTMENTS,Hotel,28.05024128,-80.62726183,,
1106 OLIVIA,Hotel,24.55640392,-81.79263313,,
AZEELE GARDEN APTS,Hotel,27.94151958,-82.48679962,,
ORANGE APTS,Hotel,25.76547671,-80.21297749,,
CASA MIA BEACH HOUSE,Hotel,26.31930507,-80.07616108,,
A L M S APTS,Hotel,25.85454686,-80.12995598,,
1860 APTS,Hotel,27.81561606,-82.6008951,,
A NEW LIFE HALFWAY HOUSE,Hotel,26.58161519,-80.05360629,,
1110 SUGARFOOT RENTALS,Hotel,29.64205794,-82.41003728,,
GENESIS APTS,Hotel,30.34017092,-81.71526819,,
A PARADISE COLLECTIVE,Hotel,27.50526978,-82.71265214,,
A PARADISE COLLECTIVE CONDO #2,Hotel,27.50526978,-82.71265214,,
A PARADISE COLLECTIVE,Hotel,27.50526978,-82.71265214,,
A R O APT,Hotel,25.77036904,-80.22513636,,
A R O APARTMENTS,Hotel,25.77067174,-80.22439091,,
AMERICA'S BEST INN,Hotel,30.1766288,-82.6852525,,
ANGELINA GUESTHOUSE,Hotel,24.55242825,-81.80326604,,
A UNIVERSITY VIEW,Hotel,30.44650259,-84.30739377,,
A WRIGHT PROPERTY,Hotel,29.89096098,-81.29833662,,
OLD CHENEY APARTMENTS,Hotel,28.56098563,-81.31424381,,
HOLIDAY INN EXPRESS,Hotel,28.0676468,-82.37531756,,
FLORIDA AVENUE SUITES,Hotel,28.24814152,-81.28163673,,
DREW PARK SOUTH AVE APTS,Hotel,27.9911905,-82.51909825,,
CLINTON STREET APARTMENTS,Hotel,27.7414427,-82.70930564,,
DAYTONA SHORES INN & SUITES,Hotel,29.15911143,-80.9729339,,
DAYTONA SHORES INN & SUITES,Hotel,29.15869553,-80.9738016,,
CONTEMPO FLORIDA HOLIDAYS,Hotel,28.32826795,-81.62060896,,
A5 HOLDINGS LLC,Hotel,26.78430705,-80.056516,,
AA CC PROPERTY INVESTMENT,Hotel,25.76219186,-80.26077757,,
LE RENTALS,Hotel,28.31921833,-81.66801966,,
UNIVERSITY SUITES (DBA),Hotel,28.59486993,-81.20967143,,
STANLEY STREET APTS,Hotel,30.29553361,-81.62676076,,
AAA STORAGE INC,Hotel,26.66238508,-80.7181728,,
WINDSOR WOODS APARTMENTS,Hotel,30.45697574,-84.25386571,,
RAMADA LIMITED SUITES,Hotel,27.96006163,-82.7520112,,
BLUE LAKE APARTMENTS,Hotel,27.85153991,-81.57217324,,
AAFTINK RENTAL,Hotel,25.77155285,-80.13332961,,
WELLINGTON APARTMENTS,Hotel,30.41078897,-87.2824447,,
DOGWOOD PLACE APARTMENTS,Hotel,30.43145216,-87.26875202,,
ASPEN VILLAGE APARTMENTS,Hotel,30.51778495,-87.22926183,,
CROW ROAD APARTMENTS,Hotel,30.40814857,-87.32391674,,
MURTLE GROVE APARTMENTS,Hotel,30.42646944,-87.28947813,,
GUIDY LANE APARTMENTS,Hotel,30.5434843,-87.24935968,,
CIMARRON APARTMENTS,Hotel,30.32639666,-81.59946181,,
811 14TH ST N,Hotel,27.78035702,-82.6524159,,
AMERICAS BEST VALUE INN,Hotel,27.41418351,-80.39264005,,
TWIN OAKS APTS,Hotel,30.14581281,-85.58237737,,
FAIRFIELD INN BY MARRIOTT ST PETERSBURG CLEARWATER,Hotel,27.89483989,-82.67716242,,
COQUINA CONDOMINIUM,Hotel,27.62935776,-80.35642245,,
JEFFERSON TERRACE APTS,Hotel,25.78876407,-80.13727268,,
GOLD STAR INN & SUITES,Hotel,28.31141274,-81.46754545,,
AARVIK RENTAL,Hotel,28.36541338,-81.66231643,,
BRECHIN APARTMENTS,Hotel,26.61563122,-81.87372564,,
SOLARIS COTTAGE,Hotel,24.5543259,-81.79883772,,
RED CARPET INN,Hotel,29.95170994,-82.10877294,,
COMFORT INN,Hotel,28.44812002,-81.47301241,,
GILLER APARTMENTS,Hotel,25.81275183,-80.13413813,,
2850 LAKE ALFRED RD,Hotel,28.05254293,-81.73359847,,
SOLARIS KEY,Hotel,27.96058745,-82.71889837,,
ABACA VACATION RENTALS INC,Hotel,30.38001982,-86.86528762,,
CYPRESS APARTMENTS,Hotel,30.16435411,-85.75473203,,
TOMAS ALONSO,Hotel,25.77242647,-80.2445766,,
TOMAS ALONSO,Hotel,25.832328,-80.28308942,,
SERPIN INVESTMENT INC,Hotel,25.80331046,-80.2066069,,
OLIVE APARTMENTS,Hotel,29.2247066,-81.01006851,,
ALPHA DETROIT INC RENTAL,Hotel,28.33064447,-81.61593263,,
COMFORT SUITES,Hotel,30.33622708,-81.76248389,,
M BOUTIQUE HOTEL,Hotel,25.8550822,-80.12203112,,
ALPHA LONG RENTALS LLC,Hotel,26.69794295,-80.06837475,,
NAUTILUS CONDOMINIUM,Hotel,29.43190066,-81.10547963,,
ALPINE APARTMENTS,Hotel,27.83826997,-82.72683217,,
ALPINE OAKS APARTMENTS INC,Hotel,27.99397537,-82.77854527,,
ALPINE PARTNERS LLC,Hotel,27.9967844,-82.77883957,,
JOSE ALPIZAR,Hotel,28.33933444,-81.64490157,,
AL'S HOMES LLC,Hotel,30.34330962,-81.71449697,,
ALSI ENTERPRISES,Hotel,25.89020797,-80.33005902,,
ALSOBYANI RENTAL,Hotel,28.21347829,-81.63507195,,
ALTA CONGRESS APARTMENTS,Hotel,26.45584311,-80.0943965,,
JOYA,Hotel,25.7022757,-80.32518963,,
ALTA WESTGATE APARTMENTS,Hotel,28.57510597,-81.47383269,,
UNDERWOOD APTS,Hotel,25.8303135,-80.1865811,,
VILLA DEL MAR,Hotel,28.67093392,-81.37089614,,
ALATAMONTE AT SPRING VALLEY APTS,Hotel,28.65012523,-81.39030538,,
PRESERVE AT SPRING LAKE,Hotel,28.64373269,-81.3892892,,
HILTON ALTAMONTE,Hotel,28.65475411,-81.38725541,,
ALTAMONTE SPRINGS ACQUISITIONS LLC,Hotel,28.65198474,-81.38602723,,
HAMPTON INN,Hotel,28.66376963,-81.39029735,,
ALTER RENTALS,Hotel,28.42521405,-81.44543185,,
ALTERNATE REALTY LLC,Hotel,25.86236738,-80.12183942,,
MIAMI HOME AND COMMUNITY CENTER,Hotel,25.58973388,-80.37655012,,
413 SHORE RD,Hotel,27.07984484,-82.45125047,,
SKYLINE FIFTH,Hotel,27.7764328,-82.67750213,,
ALTIS AT COCONUT CREEK LLC,Hotel,26.2869673,-80.19669175,,
ALTIS AT SHERIDAN VILLAGE,Hotel,26.02931991,-80.37097131,,
SANDY APTS,Hotel,25.77093962,-80.2789137,,
MONOSA APTS,Hotel,25.75073439,-80.2345144,,
INDIAN HARBOUR PINES,Hotel,28.15028149,-80.60376171,,
PINES RESORT,Hotel,28.15068232,-80.60269256,,
LANTERN VILLAGE APTS,Hotel,28.13629068,-80.65748638,,
7100 CENTRAL AVE,Hotel,27.77054833,-82.73683081,,
ALTOM RENTAL,Hotel,28.27886785,-81.59374731,,
MIAMI HOSTEL,Hotel,25.77851332,-80.14122428,,
ALTON POINTE,Hotel,25.7949691,-80.13912813,,
ALTOS DEL MAR APTS,Hotel,25.86343899,-80.12243494,,
ALUNA LARGO APARTMENTS,Hotel,27.90293282,-82.71513338,,
MARIA T ALVARADO,Hotel,25.77085134,-80.21259279,,
MARIA T ALVARADO,Hotel,25.77893362,-80.21756431,,
ALVAREZ RENTAL,Hotel,24.72825303,-81.03296286,,
GLADES APARTMENTS,Hotel,25.92786953,-80.16051585,,
VILLA RAFAEL,Hotel,28.29622643,-81.66362201,,
VILLA DULCE,Hotel,28.32789988,-81.58735618,,
SANTA MARIA APTS,Hotel,25.76457348,-80.22367754,,
2340 APTS,Hotel,25.77247469,-80.23311323,,
1619 APARTMENTS,Hotel,25.77452722,-80.22184913,,
JOAQUIN ALVAREZ,Hotel,25.78943048,-80.22220837,,
VELASCO APARTMENTS,Hotel,25.77008686,-80.2131342,,
VELASCO APARTMENTS,Hotel,25.76992745,-80.21363076,,
AGUSTINA IRURZUN,Hotel,24.5851306,-81.64942847,,
AGUSTSSON RENTALS 128 POMPANO BEACH DR,Hotel,28.29445992,-81.47124631,,
ALEXAN HENDERSON BEACH,Hotel,30.39075635,-86.44940669,,
COLONIAL SQUARE APARTMENTS,Hotel,27.91213221,-81.84495683,,
AHEIMER RENTAL,Hotel,28.42987443,-81.45118171,,
VILLAGE LAKES APARTMENTS,Hotel,28.77012606,-81.27366506,,
BRITTANY BAY APRTMENTS,Hotel,27.90431283,-82.78461985,,
FAIRFIELD INN & SUITES,Hotel,28.07873662,-80.6988594,,
FAIRFIELD INN & SUITES,Hotel,28.5528979,-80.85299848,,
BEST WESTERN PLUS MADISON INN,Hotel,30.39830322,-83.35702113,,
AHLOWALIA AND JHANDI RENTAL,Hotel,28.2280869,-81.56649583,,
AHMAR PROPERTIES RENTALS,Hotel,28.30323335,-81.4650047,,
AHMED RENTAL,Hotel,28.32356381,-81.59351944,,
SERVILLA MOTEL,Hotel,30.05027632,-83.55205705,,
1036 SW 3 STREET APARTMENTS,Hotel,25.77038571,-80.21212017,,
1285 W 44 PL APTS,Hotel,25.86282366,-80.30830921,,
RONEY PALACE UNIT #1138,Hotel,25.79883667,-80.12717114,,
SPANISH APTS,Hotel,25.77081046,-80.20877689,,
SEEBOL PLACE,Hotel,24.55111219,-81.79537276,,
MARTY'S PLACE,Hotel,24.55421955,-81.77921763,,
LAS DOS TORRES,Hotel,25.76502432,-80.22431218,,
HERNANDEZ RENTAL,Hotel,25.83255931,-80.28239796,,
ALEXANDER APTS,Hotel,25.87032959,-80.32845924,,
DOUBLETREE BY HILTON ORLANDO UNIVERSAL,Hotel,28.47941648,-81.45742707,,
WATERWAYS VILLAGE,Hotel,25.96790221,-80.12855669,,
AINSLIE RENTAL,Hotel,28.32294882,-81.59409502,,
AINSWORTH RENTALS,Hotel,28.29319803,-81.66258129,,
OVIEDO DUPLEXES,Hotel,28.65585761,-81.21003991,,
ZHOU RENTAL,Hotel,28.34780261,-81.67785143,,
AIPPARTNERS,Hotel,25.95558264,-80.121278,,
TERESA VILLAGE APARTMENTS,Hotel,30.44240828,-86.61835772,,
TERESA VILLAGE ANNEX,Hotel,30.44240828,-86.61835772,,
AIRMAN HELICOPTER RENTAL,Hotel,26.18363473,-80.10221872,,
AIRPORT GARDENS LLC,Hotel,25.77966589,-80.26914836,,
HAMPTON INN & SUITES,Hotel,25.77909101,-80.28785198,,
AIRPORT MANOR LLC,Hotel,25.78132851,-80.2665309,,
AIRPORT MOTOR INN,Hotel,30.48255366,-81.65602878,,
JULIA APARTMENTS,Hotel,25.77992195,-80.26998156,,
AIRPORT REGENCY HOTEL,Hotel,25.78191801,-80.26515204,,
AIRPORT SQUARE LLC,Hotel,25.84704764,-80.28459312,,
AIRPORT VIEW APTS LLC,Hotel,25.78111427,-80.26933981,,
AIRPORT VIEW II LLC,Hotel,25.7908045,-80.26695794,,
PORTUGUESA APARTMENTS,Hotel,25.76933346,-80.22764118,,
BELLA VILLA APTS,Hotel,25.89380057,-80.30693859,,
BAYCLUB APT BUILDING,Hotel,25.79746565,-80.18803065,,
GATEWAY APARTMENTS,Hotel,25.77871081,-80.26188347,,
AITKEN RENTALS,Hotel,28.32960646,-81.49413898,,
1129 APTS,Hotel,26.13986402,-80.13885912,,
5974 SW 5 TER,Hotel,25.76531563,-80.29302076,,
SEABREEZE INN,Hotel,30.40415802,-86.61986565,,
REGENCY INN & SUITES,Hotel,30.69446086,-86.12131077,,
COUNTRY SIDE INN & SUITES,Hotel,28.6045416,-81.38761663,,
AJANTA MANOR RESIDENCIES,Hotel,29.21253208,-81.00498495,,
3301 GULF DRIVE UNIT 8,Hotel,27.49229523,-82.70924145,,
140 SW 30 CT BLDG,Hotel,25.77075975,-80.24498241,,
CASA BLANCA,Hotel,25.84522284,-80.11974346,,
ANDROS ISLES APARTMENTS,Hotel,29.15527497,-81.07202353,,
ECONOLODGE PALM COAST,Hotel,29.55334756,-81.21302756,,
BUDGET INN,Hotel,28.07872819,-80.70155571,,
TOWN N LAKE GARDEN APARTMENTS,Hotel,28.81126944,-81.26087595,,
LAKESIDE VILLAS MOTEL,Hotel,28.07735581,-81.73080618,,
HOLIDAY INN EXPRESS & SUITES,Hotel,29.65806749,-81.67111395,,
AKBASLI INVESTMENT LLC,Hotel,26.12324305,-80.12170844,,
TRIO MOTEL,Hotel,25.98778262,-80.2062249,,
NORDVIND RESORT,Hotel,27.7805728,-82.78263008,,
AKELLA REALTY,Hotel,27.93729596,-82.48779663,,
A HOME AWAY FROM HOME,Hotel,27.27579871,-82.56628929,,
1424 NEWTON ST APARTMENTS,Hotel,24.55993161,-81.79019903,,
INVERNESS APTS,Hotel,30.45927708,-84.31875333,,
HILTON GARDEN INN,Hotel,30.18875737,-81.70155408,,
AKINOSI VACATION RENTALS,Hotel,28.32146943,-81.68104856,,
ELIZABETH AKINS,Hotel,24.96017781,-80.58756569,,
DIVERSE LINK,Hotel,28.25780042,-81.56462894,,
AKL PROPERTIES LLC,Hotel,27.06382691,-82.36295037,,
TRAVELODGE,Hotel,30.25617167,-82.12297284,,
RODEWAY INN,Hotel,30.09450025,-83.5792221,,
BEST WESTERN AKU TIKI INN,Hotel,29.19476849,-80.99161819,,
SOUTHVIEW APARTMENTS,Hotel,27.99060849,-82.48541665,,
WESTVIEW APARTMENTS,Hotel,27.9901118,-82.48516384,,
PARKVIEW APARTMENTS,Hotel,27.99724287,-82.48808467,,
ALCIDES BORROTO,Hotel,25.85384752,-80.12312345,,
ALABASTER GARDENS APTS,Hotel,30.451654,-87.26030602,,
VILLA DORETHA,Hotel,26.19696122,-80.12262764,,
KENT GARDENS,Hotel,26.20126357,-80.12269637,,
NORTH 50 APTS,Hotel,26.18984433,-80.12563275,,
ALACHUA APARTMENTS LTD,Hotel,29.77918413,-82.49729668,,
ONE 51 PLACE APARTMENTS,Hotel,29.79306648,-82.50688643,,
RESERVES AT ALAFAYA,Hotel,28.50867363,-81.16341405,,
ALAMAR,Hotel,24.98788367,-80.54663936,,
ALAMBRA CORP,Hotel,25.79467066,-80.13161682,,
"ALAMEDA GARDENS, LLC",Hotel,25.90038249,-80.15821875,,
CASA STUDIO,Hotel,25.7628153,-80.29763606,,
L HOTEL,Hotel,25.81372869,-80.12402488,,
BEACH HOUSE HOTEL,Hotel,27.77687623,-82.77904133,,
BEACH HOUSE HOTEL,Hotel,27.77715629,-82.77927047,,
BEACH HOUSE HOTEL,Hotel,27.77764671,-82.77956365,,
CABANA BAY APARTMENTS,Hotel,27.73904059,-82.69998669,,
ALAMPI RENTAL,Hotel,28.33471168,-81.66691287,,
WOODHOUSE RENTAL,Hotel,28.13022013,-81.6270264,,
MCKNIGHT RENTAL,Hotel,28.21301916,-81.632139,,
INGRAHAM AVENUE APTS.,Hotel,28.03965833,-81.94513694,,
BLAKELY RENTAL,Hotel,28.29188692,-81.45585594,,
LIME DOOR,Hotel,27.53122736,-82.73584246,,
LAKE HOWARD APTS,Hotel,28.02736318,-81.75233254,,
TIVEY RENTAL,Hotel,28.29673287,-81.67039327,,
MAGNUSON HOTEL,Hotel,27.97050952,-82.82927447,,
AL-ASHARI RENTAL,Hotel,28.26998075,-81.58550749,,
BEACHSIDE VILLAS UNIT 611,Hotel,30.30553933,-86.09224506,,
ALBARU APTS,Hotel,25.78759765,-80.14271721,,
ALBATROSS RENTAL,Hotel,28.28062654,-81.6067818,,
KINGS OAK TOWNHOMES,Hotel,27.93155159,-82.29377882,,
WG VILLA,Hotel,28.57974999,-81.57271194,,
BLUE STAR VILLA,Hotel,28.32241374,-81.60139776,,
SECRET STAR VILLA,Hotel,28.32102046,-81.60114871,,
MARTING APT,Hotel,27.25560679,-82.52025056,,
CABLE TOW LODGE APARTMENTS,Hotel,27.28432401,-82.52710214,,
ALBERT M ESPOSITO & ASSOC INC,Hotel,29.4807353,-81.12840391,,
ALBERT M ESPOSITO & ASSOC INC,Hotel,29.4807353,-81.12840391,,
FRYSON APT,Hotel,25.8622076,-80.21452796,,
ALBERT PLOMP,Hotel,28.29575208,-81.46614971,,
ALBERTA APARTMENTS,Hotel,27.79851009,-82.64823208,,
ALBERTA HEIGHTS APTS 2,Hotel,25.82017166,-80.24019927,,
ALBERTO PINEDO REVOCABLE TRUST,Hotel,25.69514226,-80.16570879,,
KATH APARTMENTS LLC,Hotel,25.77254986,-80.20328474,,
ALBESANO RENTAL,Hotel,28.3243294,-81.60378483,,
A J W APARTMENTS,Hotel,28.47680506,-81.39500981,,
ALBINSON RENTALS,Hotel,28.29147204,-81.66046566,,
ALBION HOTEL,Hotel,25.79104552,-80.13111481,,
ALEXCATY APTS,Hotel,25.80088567,-80.1910513,,
ALBITE APTS,Hotel,25.85701301,-80.12903412,,
ALBITE APARTMENTS,Hotel,25.8683609,-80.12207191,,
PIERCE APARTMENT CONDOMINIUM ASSOCIATION,Hotel,26.01559908,-80.16331041,,
ALBRIGHT RESIDENTIALS,Hotel,26.58587714,-80.06034312,,
ALBURQUERQUE RENTAL,Hotel,28.28620221,-81.6589024,,
ALBURY COURT,Hotel,24.56102276,-81.79667041,,
ALBURY RENTALS,Hotel,28.2611478,-81.58799713,,
ALBURY RENTALS,Hotel,28.26603394,-81.59805674,,
KEY WEST TREEHOUSE,Hotel,24.55493915,-81.79239149,,
ALCANTARA RENTAL,Hotel,28.32905813,-81.64901662,,
ALCAZAR APARTMENTS,Hotel,25.76993187,-80.22439387,,
ALCAZAR RESORT,Hotel,26.13093017,-80.10618325,,
ALDANA RENTALS,Hotel,28.32340284,-81.60750326,,
NONE,Hotel,26.01092001,-80.12005954,,
PARADISE APARTMENTS,Hotel,25.89609819,-80.18636989,,
VENETIAN ISLE APTS,Hotel,25.78977058,-80.1719311,,
ALDEN RESORT,Hotel,27.7317156,-82.74605126,,
ALDERMAN APARTMENTS,Hotel,30.33304924,-81.59108205,,
ALDERMAN OAKS RETIREMENT CENTER,Hotel,27.32964467,-82.53707081,,
"14355 NE 6 AVE, LLC.",Hotel,25.90718778,-80.18693074,,
ALDOMGI GROUP LLC,Hotel,25.84735003,-80.30556231,,
414 + 422 SE 8TH ST,Hotel,29.64775898,-82.31687343,,
APTS,Hotel,25.47319873,-80.48060922,,
PALM CLUB APARTMENTS,Hotel,25.47091547,-80.48173742,,
ALEDITH APTS,Hotel,25.47138404,-80.4819618,,
AUROSA BLDG,Hotel,25.77808785,-80.21401851,,
ALEGRIA APARTMENTS LLC,Hotel,25.86842181,-80.27493531,,
ALEGRIA APARTMENTS LLC,Hotel,25.84844939,-80.29852156,,
ALEMAN 1442 INC,Hotel,25.77018271,-80.21883185,,
ALENCAR VACATION RENTAL,Hotel,28.26007945,-81.65446068,,
ALENCAR VACATION RENTAL,Hotel,28.26280024,-81.65410761,,
LA MER MOTEL,Hotel,26.1933791,-80.09655612,,
ALESCI'S OCEAN REEF,Hotel,26.31252801,-80.07804539,,
BEACH PLACE,Hotel,27.26843127,-82.55484389,,
DAN'S RODMAN ST APTS,Hotel,26.00098898,-80.14658356,,
MALFITANI RENTAL,Hotel,28.2601935,-81.65265874,,
66 TINGLER LN,Hotel,24.69269907,-81.08006311,,
ALEXANDER RENTAL,Hotel,24.72134662,-81.02186776,,
FRANK E ALEXANDER,Hotel,24.72374077,-81.0235999,,
BRAIN HARTLEY,Hotel,28.29582985,-81.46988088,,
ALEXANDER HOMESTEAD,Hotel,29.89657051,-81.31702656,,
"FLANCHER APARTMENTS, LLC",Hotel,24.87213652,-80.70342218,,
ALEXANDER OF MIAMI APTS,Hotel,25.84372724,-80.1212446,,
ALEXANDER OF MIAMI APTS,Hotel,25.84386245,-80.12125041,,
ALEXANDER APTS,Hotel,29.46507791,-81.2540192,,
MARKS RENTAL,Hotel,27.09131443,-82.4540852,,
ALEXAS INVESTMENT,Hotel,25.77071207,-80.20153191,,
ALEXAS INVESTMENT INC,Hotel,25.77164751,-80.22007898,,
ALEXA'S INVESTMENT INC,Hotel,25.77853855,-80.21695097,,
ALEXAS INVESTMENT INC,Hotel,25.79866473,-80.22471443,,
ALEXAS INVESTMENT INC,Hotel,25.77612397,-80.21536466,,
ALEXA'S INVESTMENT INC,Hotel,25.77081193,-80.22711367,,
ALEXA'S INVESTMENTS INC,Hotel,25.76858143,-80.22321605,,
ALEXIS RAMSEY,Hotel,28.05662733,-82.77489961,,
VICTORIA APTS,Hotel,25.75985878,-80.26087692,,
11520 APTS,Hotel,25.88187585,-80.18641196,,
SUNSET PLACE,Hotel,26.74769756,-80.06610611,,
